employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted,average_montly_hours
13016,Operations,region_19,Bachelor's,f,other,1,42,4.0,11,0,,0,132
3657,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,31,3.0,6,1,96.0,1,294
14808,Sales & Marketing,region_1,Bachelor's,m,sourcing,4,28,3.0,6,0,50.0,0,222
6162,Operations,region_22,Bachelor's,f,sourcing,1,34,3.0,5,1,62.0,1,253
5076,Procurement,region_10,Master's & above,f,sourcing,1,30,4.0,2,0,65.0,0,223
835,Analytics,region_31,Bachelor's,f,sourcing,1,29,1.0,2,0,82.0,0,154
1738,Analytics,region_11,Master's & above,m,other,1,34,4.0,7,0,82.0,0,228
12091,Sales & Marketing,region_19,Master's & above,m,sourcing,1,45,2.0,18,0,49.0,0,130
13351,Analytics,region_15,Bachelor's,m,other,1,36,4.0,4,0,84.0,0,192
7275,Sales & Marketing,region_7,Master's & above,f,other,2,40,5.0,6,0,47.0,0,266
4402,Sales & Marketing,region_31,Master's & above,m,other,2,48,3.0,15,0,52.0,0,135
14870,Technology,region_30,Bachelor's,m,other,2,33,2.0,3,0,76.0,0,146
11958,Finance,region_22,Master's & above,m,sourcing,1,35,1.0,8,0,56.0,0,146
2901,Operations,region_2,Bachelor's,m,sourcing,1,28,4.0,5,0,57.0,0,158
6349,Operations,region_15,Master's & above,m,referred,2,47,4.0,3,0,57.0,0,153
8848,Sales & Marketing,region_31,Master's & above,m,sourcing,1,40,4.0,13,0,47.0,0,263
9218,Technology,region_31,Master's & above,m,sourcing,1,33,1.0,3,0,77.0,0,139
5909,Procurement,region_30,Master's & above,m,sourcing,1,35,4.0,7,0,70.0,0,123
6269,Sales & Marketing,region_2,Master's & above,m,sourcing,1,47,2.0,4,0,48.0,0,126
6663,Sales & Marketing,region_3,Bachelor's,m,other,1,41,3.0,8,0,54.0,0,216
14247,Finance,region_2,Bachelor's,f,sourcing,1,60,3.0,31,0,58.0,0,255
9085,Analytics,region_1,Bachelor's,m,sourcing,2,29,5.0,2,0,86.0,0,203
8651,Operations,region_2,Master's & above,f,sourcing,1,48,4.0,12,0,64.0,0,269
1233,Technology,region_1,Bachelor's,m,other,1,25,5.0,2,1,77.0,0,265
6990,Analytics,region_22,Bachelor's,m,sourcing,2,27,5.0,4,0,89.0,0,141
1230,Sales & Marketing,region_13,Master's & above,m,other,1,33,3.0,4,0,47.0,0,204
1040,Operations,region_19,Bachelor's,m,sourcing,1,41,3.0,12,0,59.0,0,141
5812,Procurement,region_4,Master's & above,m,sourcing,1,35,1.0,9,0,69.0,0,237
14868,Procurement,region_2,Bachelor's,f,other,1,47,3.0,6,0,71.0,0,235
10679,Operations,region_23,Bachelor's,m,sourcing,1,32,5.0,3,0,58.0,0,210
3598,Operations,region_4,Master's & above,m,other,1,40,5.0,5,0,60.0,0,160
13913,Sales & Marketing,region_16,Bachelor's,m,other,1,33,1.0,4,0,51.0,0,144
11114,Technology,region_7,Master's & above,m,sourcing,1,40,3.0,6,0,82.0,1,309
8393,Sales & Marketing,region_7,Bachelor's,m,other,1,46,3.0,5,0,51.0,0,274
1432,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,31,3.0,6,0,47.0,0,147
844,Operations,region_22,Bachelor's,f,other,2,33,5.0,6,0,70.0,1,301
911,Procurement,region_7,Bachelor's,m,other,2,32,5.0,7,0,66.0,1,284
4722,Procurement,region_22,Master's & above,m,sourcing,1,31,1.0,6,0,72.0,0,177
8315,Technology,region_33,Bachelor's,f,sourcing,1,26,3.0,1,0,77.0,0,168
6432,Sales & Marketing,region_22,Master's & above,m,sourcing,4,44,3.0,14,0,42.0,0,222
14789,Sales & Marketing,region_31,Bachelor's,m,other,1,39,3.0,8,0,49.0,0,275
13498,Sales & Marketing,region_31,Bachelor's,m,other,1,34,5.0,10,0,53.0,1,268
13987,Sales & Marketing,region_25,Bachelor's,m,other,1,33,5.0,8,0,51.0,0,151
5684,HR,region_7,Master's & above,m,sourcing,1,34,3.0,4,0,47.0,0,206
2610,Sales & Marketing,region_15,,m,other,1,40,3.0,10,0,54.0,0,192
14196,Analytics,region_4,Master's & above,m,other,3,36,3.0,10,0,83.0,0,187
5341,Operations,region_2,Master's & above,f,other,1,36,3.0,8,0,,0,218
9739,Procurement,region_2,Master's & above,f,referred,1,59,4.0,13,0,68.0,0,188
8353,Technology,region_12,Bachelor's,m,sourcing,1,30,2.0,4,0,81.0,0,227
8357,Technology,region_13,Master's & above,m,other,1,35,1.0,10,0,79.0,0,283
2358,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,38,4.0,4,0,50.0,0,172
2089,R&D,region_4,Master's & above,m,other,1,47,2.0,16,0,81.0,0,197
12894,Sales & Marketing,region_31,Bachelor's,m,other,1,40,3.0,7,0,49.0,0,133
1517,Technology,region_28,Bachelor's,f,other,1,27,1.0,2,0,77.0,0,185
9977,Sales & Marketing,region_24,Bachelor's,m,sourcing,1,24,,1,0,50.0,0,139
4645,Finance,region_22,Bachelor's,m,sourcing,1,30,3.0,6,0,64.0,0,194
1892,Technology,region_5,Bachelor's,m,referred,1,25,3.0,2,0,77.0,0,224
14941,Operations,region_2,Bachelor's,f,other,1,25,,1,0,,0,210
4636,Sales & Marketing,region_20,Bachelor's,m,sourcing,2,26,3.0,2,0,50.0,0,220
14809,Sales & Marketing,region_23,Master's & above,m,sourcing,1,39,5.0,12,0,48.0,0,169
1235,Operations,region_26,Bachelor's,f,other,2,34,1.0,8,0,62.0,0,145
7320,Operations,region_2,Bachelor's,f,sourcing,1,32,2.0,7,0,62.0,0,204
925,Analytics,region_2,Master's & above,m,sourcing,1,47,1.0,18,0,86.0,0,188
3382,Sales & Marketing,region_14,Bachelor's,m,other,1,27,3.0,2,0,56.0,0,225
6070,Legal,region_7,Bachelor's,m,sourcing,1,30,5.0,4,0,56.0,0,195
13391,Sales & Marketing,region_2,Master's & above,f,sourcing,1,42,4.0,3,0,51.0,0,220
2821,Analytics,region_29,Bachelor's,m,other,1,32,1.0,4,0,85.0,0,141
10856,Finance,region_29,Bachelor's,m,sourcing,1,28,3.0,5,0,66.0,0,175
12676,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,34,2.0,4,0,49.0,0,122
14724,Sales & Marketing,region_22,,m,other,1,38,1.0,2,0,55.0,0,145
2602,Finance,region_2,Bachelor's,m,sourcing,1,51,3.0,2,0,59.0,0,191
5713,Sales & Marketing,region_34,Bachelor's,f,sourcing,1,27,5.0,2,0,52.0,0,109
3834,Operations,region_30,Master's & above,m,other,1,38,3.0,8,0,59.0,0,215
4079,Operations,region_16,Bachelor's,m,other,1,27,5.0,2,0,59.0,0,199
10425,Analytics,region_2,Bachelor's,m,other,1,30,4.0,2,0,87.0,0,189
12115,R&D,region_2,Bachelor's,m,sourcing,1,37,3.0,7,0,85.0,0,216
8556,Operations,region_7,Below Secondary,m,sourcing,2,24,,1,0,58.0,0,218
14791,Procurement,region_2,Bachelor's,m,other,1,37,4.0,3,0,71.0,0,230
14914,Analytics,region_7,Bachelor's,m,sourcing,1,49,3.0,18,0,83.0,0,137
2377,Operations,region_2,Master's & above,m,sourcing,1,52,5.0,3,0,56.0,0,184
13326,Analytics,region_22,,m,sourcing,1,26,3.0,2,0,88.0,0,243
7638,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,34,1.0,7,0,47.0,0,197
4023,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,35,3.0,7,0,49.0,0,193
4728,Procurement,region_2,Bachelor's,f,sourcing,1,31,3.0,7,0,69.0,0,204
11929,Procurement,region_29,Master's & above,m,other,1,41,2.0,10,0,73.0,0,207
14921,Sales & Marketing,region_6,Bachelor's,f,other,2,32,3.0,9,0,46.0,0,228
14559,Sales & Marketing,region_34,Bachelor's,m,other,2,25,3.0,2,0,48.0,0,213
14391,Sales & Marketing,region_28,Master's & above,m,referred,1,32,5.0,3,0,40.0,0,308
10641,Operations,region_27,Bachelor's,m,other,1,46,4.0,4,0,59.0,0,189
10401,HR,region_2,Bachelor's,f,sourcing,1,36,3.0,7,0,51.0,0,205
4328,Operations,region_2,Bachelor's,m,sourcing,2,31,5.0,3,0,62.0,0,149
7263,Sales & Marketing,region_7,,m,sourcing,1,20,3.0,2,0,48.0,0,156
11632,Procurement,region_2,Bachelor's,f,sourcing,1,52,5.0,6,0,67.0,1,274
14260,Operations,region_4,Master's & above,m,sourcing,1,48,5.0,17,0,59.0,0,148
5617,Technology,region_22,Master's & above,m,other,1,45,3.0,7,0,77.0,0,152
6080,HR,region_31,Bachelor's,f,other,1,25,5.0,5,0,50.0,0,148
5125,Sales & Marketing,region_26,Bachelor's,m,other,1,30,3.0,3,0,56.0,0,216
5103,Sales & Marketing,region_2,,m,other,1,24,3.0,3,0,48.0,0,121
6875,Procurement,region_2,Master's & above,m,other,1,53,3.0,25,0,65.0,0,177
14030,Analytics,region_34,Bachelor's,m,sourcing,1,29,5.0,3,0,79.0,0,210
1080,Procurement,region_22,Bachelor's,m,other,3,31,1.0,2,0,64.0,0,269
11732,Operations,region_24,Bachelor's,m,sourcing,1,26,3.0,4,0,67.0,0,173
11957,Technology,region_13,Master's & above,m,other,1,32,3.0,2,0,80.0,0,152
8366,Analytics,region_7,Bachelor's,m,sourcing,1,36,5.0,4,0,81.0,0,142
9325,Operations,region_30,Bachelor's,f,other,1,37,4.0,5,0,60.0,0,158
1021,Finance,region_2,Bachelor's,f,sourcing,1,41,5.0,4,0,60.0,0,258
10477,Sales & Marketing,region_2,Bachelor's,m,other,2,27,1.0,2,0,49.0,0,198
3669,HR,region_31,Bachelor's,f,other,1,29,3.0,3,0,48.0,0,124
11676,Operations,region_15,Bachelor's,m,sourcing,1,34,1.0,10,0,59.0,0,189
9151,Technology,region_22,Master's & above,m,other,1,39,1.0,10,0,79.0,0,168
11976,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,33,3.0,3,0,50.0,0,272
2584,Finance,region_27,Bachelor's,f,other,2,25,3.0,2,0,60.0,0,162
12681,Sales & Marketing,region_3,Bachelor's,m,other,1,43,3.0,5,0,54.0,0,172
6194,Analytics,region_29,Bachelor's,m,other,1,26,1.0,2,0,88.0,0,165
10827,Analytics,region_19,Bachelor's,m,other,1,26,3.0,2,0,85.0,0,264
8169,Sales & Marketing,region_5,Bachelor's,f,sourcing,1,29,1.0,4,0,52.0,0,211
8744,Analytics,region_26,Bachelor's,m,other,1,32,5.0,4,0,79.0,0,170
10911,Operations,region_19,Bachelor's,m,sourcing,1,41,5.0,13,0,55.0,0,173
13905,Sales & Marketing,region_2,Bachelor's,m,other,5,51,1.0,3,0,49.0,0,202
1064,Sales & Marketing,region_34,Bachelor's,m,sourcing,1,36,1.0,10,0,48.0,0,152
7477,Technology,region_33,Master's & above,m,other,1,32,3.0,3,0,76.0,0,229
7927,Technology,region_7,Bachelor's,f,other,1,26,2.0,3,0,74.0,0,139
8003,Technology,region_2,Master's & above,m,sourcing,1,49,4.0,11,0,82.0,0,230
2730,Technology,region_7,Master's & above,m,other,3,43,3.0,3,0,81.0,0,202
12449,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,38,1.0,5,0,52.0,0,159
14494,Legal,region_22,Bachelor's,m,referred,1,29,3.0,3,0,60.0,1,267
5187,Sales & Marketing,region_22,Bachelor's,f,other,1,27,2.0,3,0,50.0,0,200
10302,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,32,1.0,9,0,50.0,0,187
5737,Operations,region_2,Bachelor's,f,sourcing,1,28,,1,0,55.0,0,127
11369,Operations,region_7,Master's & above,m,other,1,40,3.0,7,0,59.0,0,223
8121,Operations,region_2,Bachelor's,m,sourcing,1,50,4.0,18,0,63.0,0,181
5003,Procurement,region_26,Bachelor's,f,other,1,29,,1,0,68.0,0,197
6154,Procurement,region_7,Master's & above,m,other,2,39,3.0,4,0,73.0,0,142
4808,Technology,region_28,Master's & above,f,other,1,37,4.0,10,0,81.0,0,205
4721,Sales & Marketing,region_22,Bachelor's,m,other,1,34,3.0,3,0,46.0,0,225
6399,Analytics,region_27,Bachelor's,m,other,2,36,4.0,3,0,86.0,0,216
8277,Analytics,region_17,Bachelor's,m,other,1,30,5.0,6,0,83.0,1,239
14119,Sales & Marketing,region_7,Master's & above,f,sourcing,1,45,1.0,4,0,50.0,0,150
4884,Operations,region_15,Bachelor's,m,referred,2,37,5.0,10,0,55.0,0,188
10934,Procurement,region_22,Bachelor's,m,sourcing,1,40,2.0,3,0,71.0,0,181
8008,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,27,3.0,3,0,51.0,0,145
13108,Analytics,region_22,Bachelor's,f,sourcing,1,27,4.0,2,0,86.0,0,227
741,HR,region_7,Master's & above,m,other,1,44,3.0,6,0,53.0,0,291
13661,Operations,region_20,Bachelor's,f,other,1,33,4.0,5,0,58.0,0,267
1044,Technology,region_7,Bachelor's,f,sourcing,1,48,3.0,3,0,78.0,0,249
3329,Technology,region_13,Bachelor's,f,other,1,33,1.0,3,0,82.0,0,200
1728,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,25,,1,0,46.0,0,185
7328,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,32,1.0,6,0,48.0,0,244
12483,Sales & Marketing,region_27,Master's & above,m,sourcing,1,37,5.0,5,0,53.0,0,242
6044,Operations,region_26,Bachelor's,m,other,1,33,3.0,3,0,63.0,0,164
7476,HR,region_16,Bachelor's,m,sourcing,1,25,3.0,2,0,,0,158
12578,Sales & Marketing,region_2,Bachelor's,m,other,2,34,3.0,8,0,51.0,0,275
13253,Operations,region_22,Bachelor's,f,other,1,55,3.0,4,0,54.0,0,268
1338,Procurement,region_13,Master's & above,m,sourcing,1,47,4.0,2,0,70.0,0,150
12061,Procurement,region_2,Bachelor's,f,other,1,46,2.0,9,0,74.0,0,127
293,Sales & Marketing,region_31,Master's & above,m,sourcing,1,37,3.0,6,0,51.0,0,197
13835,Sales & Marketing,region_16,Bachelor's,m,other,2,31,4.0,6,0,47.0,0,142
11821,Procurement,region_15,Bachelor's,m,other,2,31,5.0,4,0,66.0,0,262
10257,Sales & Marketing,region_2,Master's & above,m,sourcing,1,55,3.0,3,0,50.0,0,158
1131,Sales & Marketing,region_11,Bachelor's,m,other,1,27,5.0,2,0,51.0,0,189
5222,Analytics,region_14,Bachelor's,m,sourcing,1,28,3.0,4,0,87.0,0,145
4110,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,31,4.0,4,0,52.0,0,269
6114,Procurement,region_23,Master's & above,m,other,1,33,4.0,6,0,75.0,0,146
596,Procurement,region_29,Bachelor's,m,other,2,32,3.0,7,0,68.0,0,263
10429,Operations,region_26,Master's & above,f,other,1,33,1.0,6,0,59.0,0,194
9441,Procurement,region_27,Bachelor's,m,sourcing,1,26,3.0,2,0,67.0,0,215
9993,Sales & Marketing,region_27,Master's & above,m,other,1,54,4.0,24,0,53.0,0,195
8965,Finance,region_2,Bachelor's,m,other,1,39,3.0,10,0,64.0,0,128
3662,Procurement,region_2,Bachelor's,f,sourcing,2,46,3.0,18,0,71.0,0,204
12435,Sales & Marketing,region_22,Bachelor's,m,other,2,29,5.0,2,0,47.0,0,309
8729,Analytics,region_26,Bachelor's,f,other,1,29,5.0,5,0,80.0,0,206
9586,Sales & Marketing,region_22,Bachelor's,m,other,1,29,3.0,4,0,58.0,1,271
8671,Analytics,region_29,Bachelor's,m,other,1,36,5.0,7,0,87.0,0,151
5085,Technology,region_26,Master's & above,m,sourcing,2,32,4.0,2,0,82.0,1,293
13535,Operations,region_22,Bachelor's,f,sourcing,1,38,5.0,6,0,58.0,0,225
3215,Technology,region_14,Master's & above,f,other,1,38,3.0,3,0,82.0,0,207
9118,R&D,region_2,Bachelor's,m,sourcing,1,25,3.0,3,0,86.0,0,141
8372,HR,region_16,Bachelor's,f,sourcing,1,30,4.0,4,0,51.0,0,274
13748,Sales & Marketing,region_26,Bachelor's,m,other,2,31,1.0,7,0,47.0,0,171
8682,Operations,region_2,Master's & above,f,other,1,37,2.0,10,0,,0,165
13817,Procurement,region_22,Master's & above,m,sourcing,1,38,3.0,7,1,69.0,0,204
10485,Sales & Marketing,region_13,Bachelor's,m,other,1,49,3.0,5,0,50.0,0,271
6167,Sales & Marketing,region_7,Master's & above,m,other,2,38,4.0,5,0,51.0,0,201
1248,Technology,region_13,Bachelor's,m,other,1,30,1.0,3,0,83.0,0,127
11844,Operations,region_23,Bachelor's,f,sourcing,1,37,4.0,8,0,62.0,0,196
7481,Analytics,region_2,Bachelor's,m,other,1,35,5.0,5,0,83.0,0,171
4418,Operations,region_32,Bachelor's,m,sourcing,1,35,3.0,7,0,,0,197
11511,Operations,region_2,Bachelor's,f,other,3,36,3.0,5,0,60.0,0,201
5829,Analytics,region_15,Bachelor's,m,other,1,27,1.0,3,0,85.0,0,169
14481,Procurement,region_22,Master's & above,f,other,1,35,4.0,8,0,68.0,0,139
14608,Procurement,region_31,Bachelor's,f,other,1,29,4.0,2,0,71.0,0,124
11421,Sales & Marketing,region_22,Bachelor's,m,sourcing,3,43,3.0,7,0,48.0,0,168
10721,Technology,region_27,Bachelor's,m,other,1,38,4.0,7,0,87.0,0,126
7257,Procurement,region_11,Master's & above,f,other,1,32,4.0,6,0,70.0,0,218
7362,Analytics,region_26,Bachelor's,m,sourcing,1,36,3.0,9,0,87.0,0,257
9715,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,41,1.0,10,0,48.0,0,227
1142,Sales & Marketing,region_22,Bachelor's,m,other,4,28,3.0,3,0,56.0,0,129
12413,Operations,region_22,Bachelor's,f,other,1,31,3.0,8,0,,0,138
6495,Operations,region_2,Bachelor's,f,sourcing,1,43,2.0,4,0,59.0,0,257
9410,Sales & Marketing,region_2,Bachelor's,f,other,1,29,3.0,3,0,52.0,0,265
4242,Technology,region_6,Bachelor's,m,sourcing,1,30,1.0,5,0,77.0,0,138
13106,Operations,region_13,Master's & above,f,sourcing,2,33,5.0,10,0,58.0,0,149
5983,Procurement,region_13,Bachelor's,m,other,1,31,3.0,4,0,68.0,0,121
4005,Operations,region_26,Master's & above,f,other,1,40,1.0,3,0,59.0,0,128
2758,Sales & Marketing,region_31,,m,sourcing,1,26,1.0,2,0,44.0,0,161
9744,Operations,region_7,Master's & above,f,other,1,35,4.0,7,0,59.0,0,138
13439,Procurement,region_32,Bachelor's,m,other,1,29,3.0,3,0,70.0,0,150
13537,Operations,region_11,Bachelor's,m,sourcing,2,33,3.0,7,0,57.0,1,180
4712,Analytics,region_2,Bachelor's,m,other,1,45,5.0,17,0,81.0,0,196
4883,Finance,region_14,Bachelor's,m,sourcing,1,27,1.0,2,0,60.0,0,151
4030,Technology,region_11,Bachelor's,f,other,1,34,3.0,5,0,79.0,0,138
13607,Operations,region_22,Master's & above,m,sourcing,2,33,3.0,7,0,63.0,0,249
6332,Procurement,region_4,Master's & above,m,sourcing,2,34,3.0,7,0,66.0,0,226
1438,Analytics,region_32,Bachelor's,f,other,1,28,3.0,6,0,81.0,0,157
2288,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,23,3.0,2,0,48.0,0,229
2088,Operations,region_2,Bachelor's,f,other,1,53,5.0,19,0,60.0,0,139
11505,Operations,region_9,Bachelor's,m,sourcing,1,30,3.0,2,0,58.0,0,209
11808,Technology,region_20,Master's & above,f,other,1,36,1.0,3,0,77.0,0,163
10718,Operations,region_26,Bachelor's,f,other,1,30,3.0,2,0,63.0,0,170
3035,Operations,region_7,Bachelor's,m,other,1,49,5.0,17,0,62.0,0,160
8293,Sales & Marketing,region_2,Master's & above,m,sourcing,2,51,3.0,19,0,48.0,0,196
5869,Operations,region_12,Bachelor's,f,sourcing,1,29,4.0,3,0,59.0,0,222
3042,Operations,region_26,Bachelor's,m,sourcing,1,39,4.0,4,0,,0,244
4939,Sales & Marketing,region_2,Bachelor's,f,sourcing,3,46,2.0,6,0,54.0,0,154
8063,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,38,3.0,9,0,49.0,0,182
4992,Procurement,region_7,Bachelor's,m,sourcing,2,53,3.0,18,0,71.0,0,98
12239,Sales & Marketing,region_7,,m,other,1,21,,1,0,49.0,0,173
13903,Operations,region_32,,m,other,1,27,3.0,3,0,60.0,0,180
4625,Technology,region_26,Bachelor's,m,other,2,30,3.0,2,0,78.0,0,264
3647,Sales & Marketing,region_9,Master's & above,m,sourcing,1,27,1.0,1,0,48.0,0,256
13663,Sales & Marketing,region_16,Bachelor's,m,other,2,29,4.0,2,0,49.0,0,205
2531,Operations,region_26,Bachelor's,f,other,1,31,4.0,5,0,64.0,0,156
6514,Technology,region_7,Master's & above,m,sourcing,1,43,4.0,12,0,75.0,0,135
4434,Procurement,region_4,Master's & above,m,other,2,41,3.0,15,0,72.0,0,195
3778,Sales & Marketing,region_2,Master's & above,m,other,1,44,3.0,2,0,51.0,0,163
5852,HR,region_2,Master's & above,m,other,1,38,3.0,10,0,48.0,0,251
5731,Sales & Marketing,region_28,Master's & above,m,sourcing,1,39,3.0,7,0,,0,233
1949,Operations,region_15,,m,other,2,36,5.0,5,0,55.0,0,153
9728,Finance,region_15,Bachelor's,m,other,2,32,3.0,5,0,63.0,0,219
1933,Sales & Marketing,region_34,Bachelor's,m,sourcing,2,28,3.0,3,0,47.0,0,222
13729,Analytics,region_22,Master's & above,m,sourcing,2,36,3.0,9,0,83.0,0,129
9317,Technology,region_22,Bachelor's,m,other,1,27,4.0,2,0,80.0,0,187
8269,Procurement,region_2,Bachelor's,m,other,2,36,4.0,8,0,67.0,0,188
14499,Sales & Marketing,region_32,Bachelor's,m,other,2,31,3.0,4,0,53.0,0,168
13313,Procurement,region_7,Master's & above,f,other,1,39,3.0,11,0,73.0,0,127
4312,HR,region_2,Master's & above,m,sourcing,2,46,3.0,2,0,51.0,0,149
7766,Operations,region_2,Bachelor's,f,sourcing,1,27,2.0,4,0,60.0,0,172
6972,Finance,region_15,Bachelor's,m,sourcing,1,30,4.0,4,0,58.0,0,218
13730,Operations,region_15,Bachelor's,m,other,1,30,1.0,8,0,60.0,0,233
11076,Procurement,region_22,Bachelor's,f,other,2,27,3.0,5,0,66.0,0,202
10124,Sales & Marketing,region_24,Bachelor's,m,sourcing,1,40,1.0,3,0,51.0,0,223
11826,Sales & Marketing,region_19,Bachelor's,m,other,1,41,1.0,16,0,50.0,0,131
6550,Technology,region_28,Bachelor's,f,other,1,28,3.0,2,0,81.0,0,168
7794,Procurement,region_2,Bachelor's,m,other,2,28,3.0,4,0,69.0,0,160
4325,Operations,region_2,Bachelor's,f,other,1,50,5.0,16,0,54.0,0,123
6611,Analytics,region_22,Master's & above,m,other,2,38,5.0,7,0,86.0,0,209
4862,Operations,region_22,Bachelor's,m,other,1,56,3.0,7,0,,0,185
9166,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,26,,1,0,48.0,0,210
8492,Operations,region_27,Bachelor's,f,other,1,32,4.0,4,0,56.0,0,156
11570,Procurement,region_10,Master's & above,m,other,1,44,4.0,6,0,70.0,0,159
13212,Operations,region_23,Bachelor's,m,sourcing,1,30,1.0,6,0,,0,184
13377,Analytics,region_15,Bachelor's,m,other,2,37,3.0,5,0,85.0,0,165
11677,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,40,1.0,11,0,51.0,0,201
7645,Finance,region_22,Master's & above,f,other,2,31,4.0,4,0,58.0,0,269
722,Analytics,region_26,Master's & above,m,sourcing,1,35,4.0,8,0,84.0,0,166
803,Sales & Marketing,region_22,Master's & above,m,other,1,43,5.0,14,0,48.0,0,264
14279,Analytics,region_32,Bachelor's,m,other,1,29,3.0,1,0,87.0,0,264
2621,Procurement,region_2,Bachelor's,f,sourcing,1,32,1.0,3,0,69.0,0,232
14476,Legal,region_7,Bachelor's,m,other,1,34,4.0,4,0,56.0,0,139
3756,Operations,region_31,Bachelor's,m,sourcing,1,46,4.0,8,0,58.0,0,223
8391,Technology,region_2,Below Secondary,m,other,1,24,3.0,2,0,75.0,0,214
8867,Legal,region_27,Bachelor's,f,other,1,27,2.0,2,0,,1,254
5908,Operations,region_25,Bachelor's,m,sourcing,1,29,,1,0,60.0,0,178
2874,Operations,region_22,Bachelor's,m,sourcing,1,46,5.0,16,0,55.0,0,209
10964,Sales & Marketing,region_7,Master's & above,m,sourcing,2,46,1.0,11,0,47.0,0,147
14093,Operations,region_23,Master's & above,m,sourcing,1,42,4.0,2,0,64.0,0,169
5323,Sales & Marketing,region_15,,m,other,1,45,1.0,5,0,48.0,0,149
14663,Finance,region_22,Bachelor's,f,sourcing,2,27,4.0,4,0,63.0,0,134
2222,Operations,region_15,Bachelor's,m,other,2,34,3.0,7,0,60.0,0,232
5986,Analytics,region_2,Master's & above,m,sourcing,1,60,3.0,16,0,85.0,0,228
9053,Analytics,region_20,Bachelor's,m,other,1,27,3.0,5,0,84.0,0,135
12052,Sales & Marketing,region_1,Master's & above,f,sourcing,1,37,3.0,4,0,48.0,0,135
2410,Technology,region_8,Bachelor's,m,other,1,31,1.0,4,0,79.0,0,219
14946,Operations,region_2,Bachelor's,m,other,1,56,2.0,20,0,58.0,0,196
2168,Analytics,region_26,Bachelor's,m,other,1,46,5.0,14,0,84.0,0,209
8223,Operations,region_7,Bachelor's,m,other,1,32,3.0,3,0,65.0,0,199
2968,HR,region_2,Bachelor's,f,other,1,41,3.0,7,0,50.0,0,187
14387,Procurement,region_2,Bachelor's,m,other,3,25,5.0,2,0,80.0,1,164
6218,Procurement,region_2,Bachelor's,m,other,1,36,5.0,8,0,72.0,0,137
10087,Sales & Marketing,region_2,Bachelor's,f,other,1,43,5.0,15,0,52.0,0,155
4395,Analytics,region_22,Bachelor's,m,sourcing,1,31,3.0,3,0,84.0,1,298
10056,Sales & Marketing,region_28,Master's & above,m,other,1,32,4.0,6,0,49.0,0,199
6471,Technology,region_26,Bachelor's,m,other,1,27,3.0,4,0,78.0,0,195
10221,Procurement,region_17,Master's & above,f,other,1,36,3.0,7,0,71.0,0,174
231,Technology,region_2,Master's & above,m,sourcing,1,42,1.0,7,0,78.0,0,195
7459,Procurement,region_26,Bachelor's,m,other,1,38,3.0,2,0,76.0,0,168
1804,Operations,region_22,Bachelor's,m,other,1,30,2.0,2,0,59.0,0,155
2340,Technology,region_2,Master's & above,f,other,1,30,4.0,2,0,77.0,0,195
13176,Operations,region_7,Master's & above,f,sourcing,1,38,4.0,10,0,58.0,0,176
